id_prod,date,session_id,client_id,price,categ,sex,birth,age,age_range,age_range_mean,month,price_customer_purchase,price_range,number_purchase,number_purchase_month,basket_size
0_1438,2021-12-18 16:12:18.046917,s_136315,c_1609,9.31,0,m,1980,42,"(33.0, 48.0]",40,12,162007.34000000064,"(7.41, 9.87]",12855,1287,2
0_1510,2021-12-13 03:03:26.954212,s_133559,c_1609,2.18,0,m,1980,42,"(33.0, 48.0]",40,12,162007.34000000064,"(0.619, 4.99]",12855,1287,4
2_158,2021-08-10 21:36:07.271852,s_74036,c_4958,247.22,2,m,1999,23,"(17.925, 33.0]",25,8,144257.21000000183,"(27.52, 300.0]",2562,255,3
1_267,2021-08-30 15:00:20.530646,s_82725,c_3454,27.99,1,m,1969,53,"(48.0, 63.0]",55,8,54466.37999999937,"(27.52, 300.0]",3275,247,1
0_1345,2021-05-09 16:04:21.120793,s_32171,c_1609,17.99,0,m,1980,42,"(33.0, 48.0]",40,5,162007.34000000064,"(15.99, 17.99]",12855,1132,4
1_303,2021-07-24 02:08:24.054972,s_66350,c_1609,13.99,1,m,1980,42,"(33.0, 48.0]",40,7,162007.34000000064,"(13.9, 15.99]",12855,829,3
1_725,2021-04-21 20:38:15.054910,s_23820,c_3454,8.99,1,m,1969,53,"(48.0, 63.0]",55,4,54466.37999999937,"(7.41, 9.87]",3275,275,1
1_614,2021-03-27 12:42:08.801922,s_12166,c_6714,10.73,1,f,1968,54,"(48.0, 63.0]",55,3,73220.8,"(9.87, 11.73]",4473,391,3
0_1994,2021-09-07 03:24:30.952378,s_86151,c_1609,4.98,0,m,1980,42,"(33.0, 48.0]",40,9,162007.34000000064,"(0.619, 4.99]",12855,1428,1
1_44,2021-05-28 08:18:55.213721,s_40629,c_3454,14.49,1,m,1969,53,"(48.0, 63.0]",55,5,54466.37999999937,"(13.9, 15.99]",3275,276,3
0_437,2022-01-12 15:57:18.596143,s_148799,c_1609,4.99,0,m,1980,42,"(33.0, 48.0]",40,1,162007.34000000064,"(0.619, 4.99]",12855,1011,3
2_39,2021-11-03 10:28:40.931599,s_114114,c_4958,57.99,2,m,1999,23,"(17.925, 33.0]",25,11,144257.21000000183,"(27.52, 300.0]",2562,230,3
2_164,2021-08-11 20:32:22.169272,s_74464,c_4958,52.26,2,m,1999,23,"(17.925, 33.0]",25,8,144257.21000000183,"(27.52, 300.0]",2562,255,1
0_1167,2021-05-22 07:47:41.392789,s_37879,c_1609,8.99,0,m,1980,42,"(33.0, 48.0]",40,5,162007.34000000064,"(7.41, 9.87]",12855,1132,3
1_281,2021-08-07 07:17:45.704012,s_72468,c_1609,23.99,1,m,1980,42,"(33.0, 48.0]",40,8,162007.34000000064,"(20.99, 27.52]",12855,901,3
0_1481,2021-05-25 13:59:26.493878,s_39348,c_1609,3.99,0,m,1980,42,"(33.0, 48.0]",40,5,162007.34000000064,"(0.619, 4.99]",12855,1132,3
0_1741,2022-02-10 14:05:39.575277,s_162967,c_6714,17.99,0,f,1968,54,"(48.0, 63.0]",55,2,73220.8,"(15.99, 17.99]",4473,348,4
0_1280,2021-09-20 20:46:40.620682,s_92918,c_6714,11.96,0,f,1968,54,"(48.0, 63.0]",55,9,73220.8,"(11.73, 13.9]",4473,464,5
1_488,2021-05-17 19:35:55.016796,s_35869,c_6714,12.19,1,f,1968,54,"(48.0, 63.0]",55,5,73220.8,"(11.73, 13.9]",4473,391,2
0_1553,2021-04-08 05:06:49.310984,s_17561,c_1609,13.99,0,m,1980,42,"(33.0, 48.0]",40,4,162007.34000000064,"(13.9, 15.99]",12855,1091,3
0_1407,2021-12-08 07:07:26.903148,s_131145,c_1609,13.99,0,m,1980,42,"(33.0, 48.0]",40,12,162007.34000000064,"(13.9, 15.99]",12855,1287,3
0_2141,2021-03-22 20:56:21.017969,s_10062,c_6714,11.99,0,f,1968,54,"(48.0, 63.0]",55,3,73220.8,"(11.73, 13.9]",4473,391,6
0_1729,2021-12-15 23:55:03.496312,s_134983,c_1609,14.99,0,m,1980,42,"(33.0, 48.0]",40,12,162007.34000000064,"(13.9, 15.99]",12855,1287,4
0_1360,2021-05-24 00:27:49.320418,s_38622,c_1609,4.33,0,m,1980,42,"(33.0, 48.0]",40,5,162007.34000000064,"(0.619, 4.99]",12855,1132,5
0_1392,2021-05-30 11:51:51.535282,s_41637,c_1609,6.3,0,m,1980,42,"(33.0, 48.0]",40,5,162007.34000000064,"(4.99, 7.41]",12855,1132,3
0_1472,2021-04-15 04:25:07.347216,s_20765,c_1609,12.49,0,m,1980,42,"(33.0, 48.0]",40,4,162007.34000000064,"(11.73, 13.9]",12855,1091,4
1_630,2021-04-02 03:11:01.349174,s_14741,c_1609,10.75,1,m,1980,42,"(33.0, 48.0]",40,4,162007.34000000064,"(9.87, 11.73]",12855,1091,4
0_1432,2022-01-21 02:38:21.811909,s_152875,c_1609,15.36,0,m,1980,42,"(33.0, 48.0]",40,1,162007.34000000064,"(13.9, 15.99]",12855,1011,4
0_1396,2021-11-14 00:43:17.522602,s_119271,c_3454,9.57,0,m,1969,53,"(48.0, 63.0]",55,11,54466.37999999937,"(7.41, 9.87]",3275,291,1
2_135,2022-01-29 10:02:01.670521,s_156880,c_4958,68.99,2,m,1999,23,"(17.925, 33.0]",25,1,144257.21000000183,"(27.52, 300.0]",2562,198,1
0_1246,2022-01-15 02:07:37.284327,s_149971,c_6714,7.01,0,f,1968,54,"(48.0, 63.0]",55,1,73220.8,"(4.99, 7.41]",4473,380,6
0_1448,2022-02-28 23:22:44.377549,s_172415,c_1609,18.94,0,m,1980,42,"(33.0, 48.0]",40,2,162007.34000000064,"(17.99, 20.99]",12855,1074,2
1_647,2022-02-15 03:50:23.512884,s_165356,c_1609,29.99,1,m,1980,42,"(33.0, 48.0]",40,2,162007.34000000064,"(27.52, 300.0]",12855,1074,3
2_202,2021-03-11 06:03:03.512824,s_4720,c_4958,67.57,2,m,1999,23,"(17.925, 33.0]",25,3,144257.21000000183,"(27.52, 300.0]",2562,219,2
1_392,2022-02-04 03:33:41.019193,s_159660,c_6714,18.11,1,f,1968,54,"(48.0, 63.0]",55,2,73220.8,"(17.99, 20.99]",4473,348,4
1_308,2021-07-21 21:43:37.690633,s_65404,c_6714,11.65,1,f,1968,54,"(48.0, 63.0]",55,7,73220.8,"(9.87, 11.73]",4473,327,2
0_1457,2021-09-17 03:55:42.382389,s_91071,c_1609,11.99,0,m,1980,42,"(33.0, 48.0]",40,9,162007.34000000064,"(11.73, 13.9]",12855,1428,2
0_1287,2021-09-29 18:00:32.505352,s_97532,c_1609,11.99,0,m,1980,42,"(33.0, 48.0]",40,9,162007.34000000064,"(11.73, 13.9]",12855,1428,3
1_729,2021-04-10 08:02:40.812894,s_18540,c_1609,31.99,1,m,1980,42,"(33.0, 48.0]",40,4,162007.34000000064,"(27.52, 300.0]",12855,1091,5
1_395,2022-02-17 23:47:23.927427,s_166829,c_1609,28.99,1,m,1980,42,"(33.0, 48.0]",40,2,162007.34000000064,"(27.52, 300.0]",12855,1074,5
0_1546,2021-05-18 15:33:54.062070,s_36226,c_1609,12.86,0,m,1980,42,"(33.0, 48.0]",40,5,162007.34000000064,"(11.73, 13.9]",12855,1132,2
0_1227,2021-07-01 18:20:40.847778,s_56512,c_1609,4.99,0,m,1980,42,"(33.0, 48.0]",40,7,162007.34000000064,"(0.619, 4.99]",12855,829,4
0_2164,2021-09-11 23:42:02.892148,s_88524,c_1609,4.29,0,m,1980,42,"(33.0, 48.0]",40,9,162007.34000000064,"(0.619, 4.99]",12855,1428,6
0_1866,2021-08-24 20:15:31.362517,s_80175,c_1609,4.84,0,m,1980,42,"(33.0, 48.0]",40,8,162007.34000000064,"(0.619, 4.99]",12855,901,2
1_426,2021-11-18 16:29:12.531445,s_121568,c_1609,19.44,1,m,1980,42,"(33.0, 48.0]",40,11,162007.34000000064,"(17.99, 20.99]",12855,1057,3
1_527,2021-06-14 18:38:17.249574,s_48678,c_1609,19.99,1,m,1980,42,"(33.0, 48.0]",40,6,162007.34000000064,"(17.99, 20.99]",12855,946,4
1_426,2021-05-05 10:14:37.150766,s_30207,c_6714,19.44,1,f,1968,54,"(48.0, 63.0]",55,5,73220.8,"(17.99, 20.99]",4473,391,2
2_113,2021-06-30 06:29:19.718341,s_55849,c_4958,56.99,2,m,1999,23,"(17.925, 33.0]",25,6,144257.21000000183,"(27.52, 300.0]",2562,231,1
0_1594,2021-06-08 01:17:47.958086,s_45585,c_1609,3.33,0,m,1980,42,"(33.0, 48.0]",40,6,162007.34000000064,"(0.619, 4.99]",12855,946,3
0_1513,2022-01-10 22:39:22.462571,s_147967,c_3454,8.99,0,m,1969,53,"(48.0, 63.0]",55,1,54466.37999999937,"(7.41, 9.87]",3275,336,2
1_475,2021-12-23 08:43:32.467450,s_138683,c_1609,20.99,1,m,1980,42,"(33.0, 48.0]",40,12,162007.34000000064,"(17.99, 20.99]",12855,1287,4
0_1422,2022-01-15 18:18:21.836368,s_150291,c_6714,11.41,0,f,1968,54,"(48.0, 63.0]",55,1,73220.8,"(9.87, 11.73]",4473,380,5
0_1115,2021-07-16 09:56:04.629522,s_63016,c_1609,6.99,0,m,1980,42,"(33.0, 48.0]",40,7,162007.34000000064,"(4.99, 7.41]",12855,829,4
0_664,2021-03-26 08:40:29.630298,s_11666,c_1609,5.13,0,m,1980,42,"(33.0, 48.0]",40,3,162007.34000000064,"(4.99, 7.41]",12855,1083,2
0_1613,2021-12-25 01:30:02.216586,s_139561,c_6714,8.99,0,f,1968,54,"(48.0, 63.0]",55,12,73220.8,"(7.41, 9.87]",4473,400,5
1_445,2021-12-19 04:01:12.775729,s_136555,c_1609,23.99,1,m,1980,42,"(33.0, 48.0]",40,12,162007.34000000064,"(20.99, 27.52]",12855,1287,4
0_1808,2021-04-22 02:05:51.678332,s_23925,c_1609,7.75,0,m,1980,42,"(33.0, 48.0]",40,4,162007.34000000064,"(7.41, 9.87]",12855,1091,4
0_1048,2021-08-27 20:52:09.071072,s_81533,c_1609,4.42,0,m,1980,42,"(33.0, 48.0]",40,8,162007.34000000064,"(0.619, 4.99]",12855,901,1
0_1412,2022-01-17 07:56:10.856423,s_151043,c_1609,11.73,0,m,1980,42,"(33.0, 48.0]",40,1,162007.34000000064,"(9.87, 11.73]",12855,1011,3
0_1627,2021-04-14 00:25:45.924201,s_20224,c_1609,3.99,0,m,1980,42,"(33.0, 48.0]",40,4,162007.34000000064,"(0.619, 4.99]",12855,1091,4
0_1159,2021-05-16 09:49:06.824625,s_35229,c_1609,7.99,0,m,1980,42,"(33.0, 48.0]",40,5,162007.34000000064,"(7.41, 9.87]",12855,1132,1
1_301,2021-11-16 22:05:46.529119,s_120674,c_6714,27.99,1,f,1968,54,"(48.0, 63.0]",55,11,73220.8,"(27.52, 300.0]",4473,410,6
0_1557,2021-09-09 02:28:01.269276,s_87097,c_1609,6.99,0,m,1980,42,"(33.0, 48.0]",40,9,162007.34000000064,"(4.99, 7.41]",12855,1428,4
0_1319,2021-03-20 02:14:38.213336,s_8774,c_3454,14.99,0,m,1969,53,"(48.0, 63.0]",55,3,54466.37999999937,"(13.9, 15.99]",3275,259,1
0_2117,2022-02-11 17:04:17.499833,s_163568,c_6714,6.99,0,f,1968,54,"(48.0, 63.0]",55,2,73220.8,"(4.99, 7.41]",4473,348,3
0_1418,2021-08-29 17:47:07.042886,s_82328,c_6714,8.57,0,f,1968,54,"(48.0, 63.0]",55,8,73220.8,"(7.41, 9.87]",4473,290,2
1_293,2021-05-02 19:33:53.415520,s_28987,c_6714,22.99,1,f,1968,54,"(48.0, 63.0]",55,5,73220.8,"(20.99, 27.52]",4473,391,3
0_1363,2021-12-20 15:25:43.181017,s_137291,c_1609,16.99,0,m,1980,42,"(33.0, 48.0]",40,12,162007.34000000064,"(15.99, 17.99]",12855,1287,3
0_1585,2021-05-23 16:07:28.666725,s_38487,c_1609,4.99,0,m,1980,42,"(33.0, 48.0]",40,5,162007.34000000064,"(0.619, 4.99]",12855,1132,3
2_39,2022-02-08 19:34:48.667855,s_162080,c_4958,57.99,2,m,1999,23,"(17.925, 33.0]",25,2,144257.21000000183,"(27.52, 300.0]",2562,305,1
1_374,2022-01-08 06:29:30.420537,s_146697,c_4958,10.71,1,m,1999,23,"(17.925, 33.0]",25,1,144257.21000000183,"(9.87, 11.73]",2562,198,2
0_1772,2021-04-30 00:10:08.722516,s_27699,c_1609,18.48,0,m,1980,42,"(33.0, 48.0]",40,4,162007.34000000064,"(17.99, 20.99]",12855,1091,2
0_140,2021-06-09 09:12:15.811352,s_46194,c_3454,3.09,0,m,1969,53,"(48.0, 63.0]",55,6,54466.37999999937,"(0.619, 4.99]",3275,241,2
2_148,2021-04-01 11:13:41.179229,s_14436,c_4958,64.85,2,m,1999,23,"(17.925, 33.0]",25,4,144257.21000000183,"(27.52, 300.0]",2562,209,2
0_1067,2021-06-30 19:54:01.809741,s_56081,c_1609,12.99,0,m,1980,42,"(33.0, 48.0]",40,6,162007.34000000064,"(11.73, 13.9]",12855,946,7
0_1149,2021-06-11 04:15:43.416683,s_47008,c_6714,5.99,0,f,1968,54,"(48.0, 63.0]",55,6,73220.8,"(4.99, 7.41]",4473,387,5
0_1121,2021-03-30 01:24:23.972631,s_13305,c_1609,19.99,0,m,1980,42,"(33.0, 48.0]",40,3,162007.34000000064,"(17.99, 20.99]",12855,1083,3
1_35,2022-01-24 04:56:40.608386,s_154371,c_1609,45.99,1,m,1980,42,"(33.0, 48.0]",40,1,162007.34000000064,"(27.52, 300.0]",12855,1011,2
1_388,2021-11-03 17:31:43.823110,s_114278,c_1609,16.7,1,m,1980,42,"(33.0, 48.0]",40,11,162007.34000000064,"(15.99, 17.99]",12855,1057,4
1_392,2021-12-12 21:37:48.444965,s_133431,c_1609,18.11,1,m,1980,42,"(33.0, 48.0]",40,12,162007.34000000064,"(17.99, 20.99]",12855,1287,5
1_187,2021-03-13 18:55:13.497309,s_5858,c_3454,26.99,1,m,1969,53,"(48.0, 63.0]",55,3,54466.37999999937,"(20.99, 27.52]",3275,259,1
0_1493,2021-03-16 12:22:44.983439,s_7112,c_1609,14.99,0,m,1980,42,"(33.0, 48.0]",40,3,162007.34000000064,"(13.9, 15.99]",12855,1083,2
0_1380,2021-09-23 17:46:02.230266,s_94364,c_1609,7.45,0,m,1980,42,"(33.0, 48.0]",40,9,162007.34000000064,"(7.41, 9.87]",12855,1428,4
0_1526,2021-12-12 15:03:13.241088,s_133306,c_6714,6.62,0,f,1968,54,"(48.0, 63.0]",55,12,73220.8,"(4.99, 7.41]",4473,400,2
0_1020,2022-01-06 12:15:40.442692,s_145824,c_3454,9.71,0,m,1969,53,"(48.0, 63.0]",55,1,54466.37999999937,"(7.41, 9.87]",3275,336,1
1_353,2022-02-05 16:05:49.836128,s_160427,c_3454,26.99,1,m,1969,53,"(48.0, 63.0]",55,2,54466.37999999937,"(20.99, 27.52]",3275,298,1
1_53,2021-11-07 06:45:33.920928,s_115968,c_6714,28.99,1,f,1968,54,"(48.0, 63.0]",55,11,73220.8,"(27.52, 300.0]",4473,410,4
0_1395,2021-11-06 11:46:47.971131,s_115554,c_1609,3.99,0,m,1980,42,"(33.0, 48.0]",40,11,162007.34000000064,"(0.619, 4.99]",12855,1057,3
0_1636,2021-11-09 10:58:09.386703,s_117027,c_6714,9.45,0,f,1968,54,"(48.0, 63.0]",55,11,73220.8,"(7.41, 9.87]",4473,410,3
0_2078,2021-08-25 00:07:44.475529,s_80248,c_1609,14.6,0,m,1980,42,"(33.0, 48.0]",40,8,162007.34000000064,"(13.9, 15.99]",12855,901,2
0_1246,2021-09-07 16:45:40.729285,s_86419,c_1609,7.01,0,m,1980,42,"(33.0, 48.0]",40,9,162007.34000000064,"(4.99, 7.41]",12855,1428,3
2_167,2021-06-06 19:59:56.539189,s_45019,c_4958,236.99,2,m,1999,23,"(17.925, 33.0]",25,6,144257.21000000183,"(27.52, 300.0]",2562,231,1
0_1609,2021-09-05 13:51:20.323485,s_85415,c_1609,18.99,0,m,1980,42,"(33.0, 48.0]",40,9,162007.34000000064,"(17.99, 20.99]",12855,1428,5
0_1546,2021-03-21 09:32:08.016169,s_9376,c_6714,12.86,0,f,1968,54,"(48.0, 63.0]",55,3,73220.8,"(11.73, 13.9]",4473,391,4
1_376,2021-07-26 17:30:34.561525,s_67459,c_4958,17.49,1,m,1999,23,"(17.925, 33.0]",25,7,144257.21000000183,"(15.99, 17.99]",2562,264,3
1_468,2021-07-18 21:33:12.364769,s_64139,c_4958,17.75,1,m,1999,23,"(17.925, 33.0]",25,7,144257.21000000183,"(15.99, 17.99]",2562,264,2
2_230,2021-08-10 23:04:52.969597,s_74066,c_4958,57.04,2,m,1999,23,"(17.925, 33.0]",25,8,144257.21000000183,"(27.52, 300.0]",2562,255,3
1_251,2021-07-27 13:01:13.836957,s_67804,c_6714,15.99,1,f,1968,54,"(48.0, 63.0]",55,7,73220.8,"(13.9, 15.99]",4473,327,2
0_1149,2021-03-26 15:37:29.866456,s_11796,c_1609,5.99,0,m,1980,42,"(33.0, 48.0]",40,3,162007.34000000064,"(4.99, 7.41]",12855,1083,3
2_41,2021-05-10 09:50:04.036026,s_32512,c_4958,68.99,2,m,1999,23,"(17.925, 33.0]",25,5,144257.21000000183,"(27.52, 300.0]",2562,214,1
0_1396,2021-07-16 09:09:48.299709,s_62995,c_1609,9.57,0,m,1980,42,"(33.0, 48.0]",40,7,162007.34000000064,"(7.41, 9.87]",12855,829,2
1_726,2021-04-23 13:22:44.873737,s_24617,c_6714,10.79,1,f,1968,54,"(48.0, 63.0]",55,4,73220.8,"(9.87, 11.73]",4473,401,3
0_1384,2022-02-01 04:02:17.610670,s_158171,c_1609,14.44,0,m,1980,42,"(33.0, 48.0]",40,2,162007.34000000064,"(13.9, 15.99]",12855,1074,3
1_618,2021-06-30 04:04:55.171511,s_55805,c_4958,29.36,1,m,1999,23,"(17.925, 33.0]",25,6,144257.21000000183,"(27.52, 300.0]",2562,231,1
1_389,2021-12-13 21:20:06.485158,s_133914,c_1609,24.99,1,m,1980,42,"(33.0, 48.0]",40,12,162007.34000000064,"(20.99, 27.52]",12855,1287,3
0_1507,2021-06-24 09:14:49.010842,s_53058,c_1609,3.99,0,m,1980,42,"(33.0, 48.0]",40,6,162007.34000000064,"(0.619, 4.99]",12855,946,5
1_468,2022-01-09 15:27:09.243331,s_147338,c_1609,17.75,1,m,1980,42,"(33.0, 48.0]",40,1,162007.34000000064,"(15.99, 17.99]",12855,1011,8
2_140,2022-01-23 19:57:33.806942,s_154168,c_4958,42.48,2,m,1999,23,"(17.925, 33.0]",25,1,144257.21000000183,"(27.52, 300.0]",2562,198,3
0_1508,2021-12-14 06:54:57.422336,s_134118,c_3454,8.03,0,m,1969,53,"(48.0, 63.0]",55,12,54466.37999999937,"(7.41, 9.87]",3275,373,1
0_1480,2021-09-28 09:46:40.171549,s_96808,c_1609,4.15,0,m,1980,42,"(33.0, 48.0]",40,9,162007.34000000064,"(0.619, 4.99]",12855,1428,5
1_425,2021-04-22 21:50:36.251375,s_24320,c_6714,16.99,1,f,1968,54,"(48.0, 63.0]",55,4,73220.8,"(15.99, 17.99]",4473,401,3
1_388,2022-01-29 16:44:12.193744,s_157010,c_6714,16.7,1,f,1968,54,"(48.0, 63.0]",55,1,73220.8,"(15.99, 17.99]",4473,380,4
1_304,2021-03-31 07:57:21.060820,s_13894,c_1609,26.64,1,m,1980,42,"(33.0, 48.0]",40,3,162007.34000000064,"(20.99, 27.52]",12855,1083,7
0_1789,2021-05-26 23:05:30.744891,s_39989,c_1609,4.99,0,m,1980,42,"(33.0, 48.0]",40,5,162007.34000000064,"(0.619, 4.99]",12855,1132,4
0_1354,2021-12-09 14:58:30.200661,s_131838,c_1609,7.02,0,m,1980,42,"(33.0, 48.0]",40,12,162007.34000000064,"(4.99, 7.41]",12855,1287,3
0_1243,2021-09-15 14:03:32.333036,s_90319,c_1609,15.99,0,m,1980,42,"(33.0, 48.0]",40,9,162007.34000000064,"(13.9, 15.99]",12855,1428,4
0_1443,2021-12-04 03:18:19.177920,s_129086,c_6714,5.99,0,f,1968,54,"(48.0, 63.0]",55,12,73220.8,"(4.99, 7.41]",4473,400,5
0_1432,2021-12-07 03:35:35.910492,s_130575,c_1609,15.36,0,m,1980,42,"(33.0, 48.0]",40,12,162007.34000000064,"(13.9, 15.99]",12855,1287,4
2_195,2021-08-15 06:55:50.797823,s_75963,c_4958,116.99,2,m,1999,23,"(17.925, 33.0]",25,8,144257.21000000183,"(27.52, 300.0]",2562,255,1
0_1366,2021-07-02 02:37:22.614758,s_56673,c_1609,16.65,0,m,1980,42,"(33.0, 48.0]",40,7,162007.34000000064,"(15.99, 17.99]",12855,829,5
0_1174,2021-05-19 19:29:53.819105,s_36751,c_1609,3.52,0,m,1980,42,"(33.0, 48.0]",40,5,162007.34000000064,"(0.619, 4.99]",12855,1132,4
0_1254,2021-09-19 12:38:44.540070,s_92238,c_1609,5.22,0,m,1980,42,"(33.0, 48.0]",40,9,162007.34000000064,"(4.99, 7.41]",12855,1428,4
1_369,2021-11-01 23:13:28.511746,s_113416,c_6714,23.99,1,f,1968,54,"(48.0, 63.0]",55,11,73220.8,"(20.99, 27.52]",4473,410,2
0_1594,2021-12-04 21:37:37.671840,s_129465,c_1609,3.33,0,m,1980,42,"(33.0, 48.0]",40,12,162007.34000000064,"(0.619, 4.99]",12855,1287,3
0_1026,2021-09-30 15:07:45.961383,s_97966,c_1609,9.65,0,m,1980,42,"(33.0, 48.0]",40,9,162007.34000000064,"(7.41, 9.87]",12855,1428,3
0_1002,2022-02-22 14:58:25.556346,s_169194,c_1609,8.31,0,m,1980,42,"(33.0, 48.0]",40,2,162007.34000000064,"(7.41, 9.87]",12855,1074,3
1_480,2021-03-09 13:01:41.209650,s_3926,c_4958,19.08,1,m,1999,23,"(17.925, 33.0]",25,3,144257.21000000183,"(17.99, 20.99]",2562,219,2
0_2139,2021-03-25 17:23:20.252286,s_11355,c_1609,4.99,0,m,1980,42,"(33.0, 48.0]",40,3,162007.34000000064,"(0.619, 4.99]",12855,1083,3
0_1573,2021-05-13 14:54:04.018837,s_34011,c_1609,6.99,0,m,1980,42,"(33.0, 48.0]",40,5,162007.34000000064,"(4.99, 7.41]",12855,1132,3
1_508,2021-04-23 00:25:52.615010,s_24370,c_1609,21.92,1,m,1980,42,"(33.0, 48.0]",40,4,162007.34000000064,"(20.99, 27.52]",12855,1091,3
2_102,2021-07-20 14:55:36.595704,s_64876,c_4958,59.14,2,m,1999,23,"(17.925, 33.0]",25,7,144257.21000000183,"(27.52, 300.0]",2562,264,2
0_1464,2021-04-16 06:41:22.101136,s_21265,c_1609,8.27,0,m,1980,42,"(33.0, 48.0]",40,4,162007.34000000064,"(7.41, 9.87]",12855,1091,2
0_1583,2022-01-21 01:24:41.853163,s_152853,c_1609,15.99,0,m,1980,42,"(33.0, 48.0]",40,1,162007.34000000064,"(13.9, 15.99]",12855,1011,3
1_265,2021-09-22 04:55:26.452891,s_93578,c_1609,24.99,1,m,1980,42,"(33.0, 48.0]",40,9,162007.34000000064,"(20.99, 27.52]",12855,1428,3
1_267,2021-11-01 00:30:12.203200,s_112952,c_6714,27.99,1,f,1968,54,"(48.0, 63.0]",55,11,73220.8,"(27.52, 300.0]",4473,410,2
1_631,2021-05-19 07:29:06.850909,s_36528,c_6714,14.99,1,f,1968,54,"(48.0, 63.0]",55,5,73220.8,"(13.9, 15.99]",4473,391,3
1_618,2021-06-17 21:35:48.018150,s_50035,c_6714,29.36,1,f,1968,54,"(48.0, 63.0]",55,6,73220.8,"(27.52, 300.0]",4473,387,3
0_1445,2021-12-19 03:03:37.684819,s_136529,c_1609,9.99,0,m,1980,42,"(33.0, 48.0]",40,12,162007.34000000064,"(9.87, 11.73]",12855,1287,4
0_282,2021-06-09 01:21:12.645452,s_46040,c_3454,1.57,0,m,1969,53,"(48.0, 63.0]",55,6,54466.37999999937,"(0.619, 4.99]",3275,241,1
0_1632,2021-11-29 03:56:30.804444,s_126647,c_1609,9.21,0,m,1980,42,"(33.0, 48.0]",40,11,162007.34000000064,"(7.41, 9.87]",12855,1057,6
0_1175,2021-04-21 04:59:57.298297,s_23508,c_6714,8.99,0,f,1968,54,"(48.0, 63.0]",55,4,73220.8,"(7.41, 9.87]",4473,401,5
0_1416,2021-12-30 08:20:05.445391,s_142258,c_1609,9.56,0,m,1980,42,"(33.0, 48.0]",40,12,162007.34000000064,"(7.41, 9.87]",12855,1287,2
0_1285,2021-12-16 11:50:27.787600,s_135222,c_1609,4.99,0,m,1980,42,"(33.0, 48.0]",40,12,162007.34000000064,"(0.619, 4.99]",12855,1287,2
0_1133,2021-11-07 00:16:12.355906,s_115835,c_6714,19.99,0,f,1968,54,"(48.0, 63.0]",55,11,73220.8,"(17.99, 20.99]",4473,410,4
0_1367,2021-07-08 13:57:36.224201,s_59558,c_1609,11.99,0,m,1980,42,"(33.0, 48.0]",40,7,162007.34000000064,"(11.73, 13.9]",12855,829,2
0_1304,2022-02-02 21:03:47.522155,s_159032,c_1609,5.86,0,m,1980,42,"(33.0, 48.0]",40,2,162007.34000000064,"(4.99, 7.41]",12855,1074,2
1_634,2022-02-01 00:15:55.487355,s_158092,c_3454,21.18,1,m,1969,53,"(48.0, 63.0]",55,2,54466.37999999937,"(20.99, 27.52]",3275,298,2
1_293,2021-12-23 08:31:16.486007,s_138683,c_1609,22.99,1,m,1980,42,"(33.0, 48.0]",40,12,162007.34000000064,"(20.99, 27.52]",12855,1287,4
1_288,2021-05-30 19:22:42.924539,s_41782,c_6714,22.09,1,f,1968,54,"(48.0, 63.0]",55,5,73220.8,"(20.99, 27.52]",4473,391,5
1_350,2021-12-24 17:02:34.750882,s_139390,c_6714,20.83,1,f,1968,54,"(48.0, 63.0]",55,12,73220.8,"(17.99, 20.99]",4473,400,1
0_1428,2021-09-17 04:59:32.193967,s_91101,c_1609,3.55,0,m,1980,42,"(33.0, 48.0]",40,9,162007.34000000064,"(0.619, 4.99]",12855,1428,4
1_350,2021-06-02 18:35:33.113986,s_43166,c_3454,20.83,1,m,1969,53,"(48.0, 63.0]",55,6,54466.37999999937,"(17.99, 20.99]",3275,241,2
0_1745,2022-01-07 22:55:43.557878,s_146537,c_1609,4.99,0,m,1980,42,"(33.0, 48.0]",40,1,162007.34000000064,"(0.619, 4.99]",12855,1011,2
0_1063,2021-03-25 04:53:26.405200,s_11118,c_6714,5.99,0,f,1968,54,"(48.0, 63.0]",55,3,73220.8,"(4.99, 7.41]",4473,391,4
1_639,2021-03-01 22:49:36.827238,s_467,c_3454,10.99,1,m,1969,53,"(48.0, 63.0]",55,3,54466.37999999937,"(9.87, 11.73]",3275,259,2
0_1326,2021-12-25 00:16:47.846935,s_139537,c_3454,14.74,0,m,1969,53,"(48.0, 63.0]",55,12,54466.37999999937,"(13.9, 15.99]",3275,373,1
0_2162,2021-06-03 08:30:35.471914,s_43421,c_1609,3.03,0,m,1980,42,"(33.0, 48.0]",40,6,162007.34000000064,"(0.619, 4.99]",12855,946,3
0_1321,2021-06-16 12:19:50.179154,s_49463,c_6714,15.99,0,f,1968,54,"(48.0, 63.0]",55,6,73220.8,"(13.9, 15.99]",4473,387,7
0_235,2021-12-13 16:48:40.282483,s_133829,c_1609,9.99,0,m,1980,42,"(33.0, 48.0]",40,12,162007.34000000064,"(9.87, 11.73]",12855,1287,3
0_275,2021-03-02 13:30:58.580673,s_753,c_6714,18.99,0,f,1968,54,"(48.0, 63.0]",55,3,73220.8,"(17.99, 20.99]",4473,391,5
1_381,2021-05-07 17:30:25.671306,s_31256,c_3454,15.99,1,m,1969,53,"(48.0, 63.0]",55,5,54466.37999999937,"(13.9, 15.99]",3275,276,1
